21364,60008024
21188,60008024
23768,60008024
232154,60008024
181687,60008024
131372,60008024
51350,60008024
195394,60008024
170558,60008024
162626,60008024
137589,60008024
172825,60008024
171107,60008024
11676,60008024
234021,60008024
246483,60008024
226545,60008024
145752,60008024
76253,60008024
17761,60008024
113689,60008024
112105,60008024
140000,60008024
98741,60008024
256167,60008024
89391,60008024
266697,60008024
71207,60008024
103705,60008024
277894,60008024
190818,60008024
6415,60008024
252573,60008024
150471,60008032
131402,60008032
131046,60008032
131837,60008032
52248,60008032
93426,60008032
62542,60008032
151043,60008032
87746,60008032
50504,60008032
51450,60008032
161662,60008032
37567,60008032
149934,60008032
135045,60008032
251844,60008032
238781,60008032
227836,60008032
227447,60008032
160123,60008032
234623,60008032
23128,60008032
44845,60008032
88793,60008032
175003,60008032
163307,60008032
168573,60008032
109955,60008032
242361,60008032
174216,60008032
78212,60008032
78553,60008032
78783,60008032
41245,60008032
42274,60008032
31308,60008032
31315,60008032
32440,60008032
36606,60008032
117142,60008032
11676,60008032
135149,60008032
173415,60008032
229011,60008032
229757,60008032
275746,60008032
244688,60008032
83646,60008032
81682,60008032
172119,60008032
118627,60008032
36609,60008032
265889,60008032
102967,60008032
186039,60008032
253310,60008032
212250,60008032
109620,60008032
101035,60008032
98787,60008032
100088,60008032
188406,60008032
16795,60008032
102733,60008032
266056,60008032
254465,60008032
220661,60008032
220961,60008032
208741,60008032
56554,60008032
142715,60008032
167800,60008032
168144,60008032
165308,60008032
249723,60008032
236866,60008032
267510,60008032
265115,60008032
196077,60008032
154244,60008032
126827,60008032
125519,60008032
125774,60008032
126296,60008032
206944,60008032
270820,60008032
205980,60008032
104311,60008032
262399,60008032
247176,60008032
247447,60008032
105313,60008032
207616,60008032
102668,60008032
246513,60008032
105979,60008032
106225,60008032
271705,60008032
74758,60008032
75860,60008032
89913,60008032
156300,60008032
235392,60008032
72707,60008032
96962,60008725
211028,60008725
87141,60008725
108535,60008725
127359,60008725
126492,60008725
207616,60008725
278672,60008725
88733,60008725
113989,60008725
54616,60008725
61619,60008725
60244,60008725
225595,60008725
107283,60008725
108611,60008776
115490,60008776
50730,60008776
64743,60008776
62918,60008776
149934,60008776
150429,60008776
160886,60008776
42410,60008776
42788,60008776
18550,60008776
258526,60008776
127429,60008776
127359,60008776
42678,60008776
119725,60008776
8681,60008776
127564,60008776
242299,60008776
201526,60008776
193615,60008776
35859,60008776
244171,60008776
121639,60008776
258534,60008776
138578,60008776
229140,60008776
216155,60008776
214786,60008776
275936,60008776
274339,60008776
78834,60008776
198767,60008776
114007,60008776
249150,60008776
148744,60008776
146564,60008776
163744,60008776
59254,60008776
76352,60008776
220240,60008776
217318,60008776
14897,60008776
101606,60008776
199803,60008776
6120,60008776
3728,60008776
72470,60008776
259542,60008776
261829,60008776
237075,60008776
75762,60008776
6251,60008776
271306,60008776
98159,60008776
97721,60008776
130166,60008776
4035,60008776
105395,60008776
103869,60008776
186848,60008776
185176,60008776
75089,60008776
156557,60008865
28454,60008865
201768,60008865
85993,60008865
152186,60008865
178199,60008865
12775,60008865
235105,60008865
98391,60008865
190741,60008865
231177,60008865
22365,60008865
52558,60008873
193750,60008873
203968,60008873
85033,60008873
130474,60008873
150498,60008873
227447,60008873
43842,60008873
126592,60008873
110973,60008873
66680,60008873
97208,60008873
12538,60008873
146564,60008873
179843,60008873
81759,60008873
93426,60009241
52614,60009241
131046,60009241
130570,60009241
153662,60009241
227447,60009241
25409,60009241
179733,60009241
30273,60009241
257495,60009241
213523,60009241
81368,60009241
127359,60009241
258185,60009241
18401,60009241
229011,60009241
242006,60009241
123430,60009241
138441,60009241
77940,60009241
78783,60009241
175003,60009241
174216,60009241
244688,60009241
144531,60009241
225810,60009241
226545,60009241
249723,60009241
162827,60009241
165308,60009241
125774,60009241
265115,60009241
16795,60009241
11676,60009241
13552,60009241
269321,60009241
69697,60009241
147921,60009241
190925,60009241
196077,60009241
98391,60009241
129358,60009241
106225,60009241
104278,60009241
186039,60009241
2132,60009241
254377,60009241
191803,60009241
217375,60009241
243929,60011912
187574,60011912
106250,60011912
65584,60011912
67415,60011912
27812,60011912
178240,60011912
179408,60011912
35859,60011912
101737,60011912
79182,60011912
98628,60011912
141958,60011912
140879,60011912
15936,60011912
16130,60011912
16795,60011912
53220,60011912
58816,60011912
167349,60011912
252287,60011912
3100,60011912
11450,60012331
243077,60012331
35859,60012331
135673,60012331
67199,60012331
114988,60012331
265932,60012331
56399,60012331
143792,60012331
165308,60012331
254899,60012331
119325,60012781
162639,60012781
227447,60012781
130705,60012781
64436,60012781
45925,60012781
205125,60012781
123460,60012781
170229,60012781
36609,60012781
40415,60012781
243328,60012781
191969,60012781
162155,60012781
135703,60012781
113519,60012781
110361,60012781
58792,60012781
60244,60012781
54898,60012781
223087,60012781
153867,60012781
11676,60012781
99441,60012781
100906,60012781
185532,60012781
224430,60012781
126729,60012781
222296,60012781
170184,60012897
251843,60012897
78783,60012897
138115,60012897
93355,60012897
153662,60012897
149184,60012897
172512,60012897
226545,60012897
23680,60012897
22495,60012897
66680,60012897
96679,60012897
183340,60012897
25981,60012897
190925,60012897
269439,60012897
175003,60012897
98391,60013117
212645,60013117
172952,60013117
243077,60013117
275970,60013117
93047,60013117
22078,60013117
271558,60013117
265889,60013117
254,60013117
211426,60013117
141493,60013117
114988,60013117
94951,60013117
185154,60013117
156584,60013125
158226,60013125
259930,60013125
227126,60013125
131855,60013125
204864,60013125
88733,60013125
75096,60013125
77745,60013125
254899,60013125
129716,60013125
105572,60013125
104812,60013125
211761,60013125
266866,60013125
268032,60013125
76626,60013125
214786,60013125
255389,60013125
256983,60014342
64629,60014342
36221,60014342
123988,60014342
152645,60014342
24648,60014342
128085,60014342
101971,60014342
139828,60014342
209163,60014342
138018,60014342
76626,60014342
94752,60014342
249389,60014342
238120,60014342
204864,60080841
151790,60080841
153054,60080841
180348,60080841
181691,60080841
85043,60080841
116210,60080841
216466,60080841
123790,60080841
169233,60080841
121398,60080841
202058,60080841
201674,60080841
177128,60080841
198213,60080841
202277,60080841
9571,60080841
147764,60080841
166922,60080841
168064,60080841
142349,60080841
220724,60080841
128085,60080841
249232,60080841
249894,60080841
268833,60080841
186103,60080841
187145,60080841
184299,60080841
69405,60080841
218068,60080841
197775,60080841
242299,60081597
243886,60081597
128233,60081597
206635,60081597
161211,60081597
213316,60081597
203799,60081597
102284,60081597
41450,60081597
254438,60081597
114178,60081597
266283,60081597
197913,60081597
54652,60081597
223554,60081597
130132,60081597
183963,60081597
95393,60081961
39705,60081961
36229,60081961
214086,60081961
52584,60081961
150067,60081961
59486,60081961
246311,60081961
184401,60081961
183975,60081961
183905,60081961
6575,60081961
113519,60081961
222050,60081961
222187,60081961
259939,60081961
96596,60083255
123115,60083255
227192,60083255
62193,60083255
50141,60083255
50895,60083255
124310,60083255
135149,60083255
37311,60083255
193898,60083255
159044,60083255
34600,60083255
185634,60083255
71493,60083255
56959,60083255
76352,60083255
42466,60083255
270989,60083255
71712,60083255
225810,60083255
235619,60083255
125519,60083255
30276,60083255
30533,60083255
98391,60083263
136735,60083263
50895,60083263
74356,60083263
175003,60083263
11676,60083263
224764,60083263
223501,60083263
14667,60083263
49406,60083263
241666,60083298
108799,60083298
30273,60083298
25409,60083298
27812,60083298
238225,60083298
153662,60083298
117251,60083298
135149,60083298
40914,60083298
155219,60083298
247447,60083298
181176,60083298
6575,60083298
266056,60083298
8245,60083298
13552,60083298
206567,60083298
141010,60083298
595,60083298
104058,60083298
75860,60083298
127233,60083298
196077,60083298
163776,60083298
112069,60083298
50681,60083948
276369,60083948
274308,60083948
130426,60083948
274402,60083948
173291,60083948
257492,60083948
81128,60083948
64240,60083948
204782,60083948
81492,60083948
215057,60083948
214786,60083948
241198,60083948
124487,60083948
119027,60083948
40415,60083948
41177,60083948
174726,60083948
192970,60083948
130474,60083948
242299,60083948
69378,60083948
173148,60083948
243929,60083948
267635,60083948
237413,60083948
236340,60083948
167471,60083948
166412,60083948
144742,60083948
7196,60083948
11676,60083948
261829,60083948
268103,60083948
179741,60083948
100694,60083948
108352,60083948
163194,60083948
14897,60083948
26124,60083948
6543,60083948
232131,60083948
206171,60083948
196077,60083948
247447,60083948
156269,60083948
187574,60083948
6251,60083948
28055,60083948
171086,60084405
149204,60084405
149084,60084405
151737,60084405
63938,60084405
174157,60084405
85526,60084405
135045,60084405
204754,60084405
229899,60084405
135149,60084405
35859,60084405
227884,60084405
248749,60084405
201141,60084405
173111,60084405
78841,60084405
199964,60084405
60244,60084405
10314,60084405
12600,60084405
11400,60084405
99032,60084405
232959,60084405
96054,60084405
256507,60084405
273535,60084405
66054,60084405
197410,60084405
230977,60084405
21014,60084405
25409,60084405
177072,60084405
114414,60084405
275970,60084456
54206,60084456
52917,60084456
113519,60084456
3363,60084456
255218,60084456
19842,60084456
43246,60084456
37556,60084456
116582,60084456
81977,60084456
180801,60085444
52614,60085444
131046,60085444
182993,60085444
181687,60085444
149934,60085444
149909,60085444
47316,60085444
133747,60085444
117251,60085444
18401,60085444
162639,60085444
201290,60085444
25409,60085444
26516,60085444
150968,60085444
135458,60085444
27647,60085444
201674,60085444
35320,60085444
77940,60085444
40914,60085444
40943,60085444
49460,60085444
138441,60085444
46909,60085444
229551,60085444
276165,60085444
258185,60085444
244688,60085444
86107,60085444
51350,60085444
138010,60085444
265889,60085444
98930,60085444
268110,60085444
114414,60085444
13552,60085444
11676,60085444
7346,60085444
191803,60085444
16795,60085444
266657,60085444
61307,60085444
144531,60085444
165308,60085444
148712,60085444
178667,60085444
30273,60085444
8067,60085444
91647,60085444
208147,60085444
6575,60085444
127233,60085444
217375,60085444
207148,60085444
92405,60085444
73651,60085444
104657,60085444
5903,60085444
66443,60085444
741,60085444
75860,60085444
105968,60085444
105649,60085444
75701,60085444
6563,60085444
229551,60085452
242601,60085452
228764,60085452
133689,60085452
159822,60085452
182993,60085452
51350,60085452
87938,60085452
244593,60085452
258185,60085452
123143,60085452
136348,60085452
138985,60085452
31315,60085452
40943,60085452
78783,60085452
35320,60085452
201290,60085452
177233,60085452
265889,60085452
175003,60085452
75860,60085452
226545,60085452
165308,60085452
167761,60085452
144531,60085452
265115,60085452
13552,60085452
11676,60085452
271705,60085452
162639,60085452
73394,60085452
66443,60085452
246507,60085452
127359,60085452
155219,60085452
154137,60085452
44728,60085452
24591,60085452
161974,60085452
114581,60085452
17003,60085894
174304,60085894
137589,60085894
239551,60085894
231210,60085894
260175,60085894
187145,60085894
99523,60085894
12982,60085894
197775,60085894
164991,60085894
188288,60085894
257614,60086246
66100,60086246
174216,60086246
247240,60086246
27240,60086246
252159,60086246
182053,60086246
93426,60086246
93370,60086246
258185,60086246
258938,60086246
204359,60086246
229011,60086246
31315,60086246
40943,60086246
91026,60086246
172119,60086246
264543,60086246
66443,60086246
89913,60086246
249052,60086246
165308,60086246
144268,60086246
208741,60086246
265115,60086246
16795,60086246
96679,60086246
189666,60086246
267510,60086246
4221,60086246
3416,60086246
73394,60086246
185123,60086246
15865,60086246
81492,60086386
52584,60086386
175003,60086386
62966,60086386
48494,60086386
47565,60086386
48514,60086386
88793,60086386
171007,60086386
171970,60086386
193499,60086386
244688,60086386
135149,60086386
136061,60086386
37334,60086386
36609,60086386
31315,60086386
31694,60086386
31556,60086386
78778,60086386
179733,60086386
31429,60086386
265115,60086386
162639,60086386
64436,60086386
60244,60086386
208697,60086386
266056,60086386
7125,60086386
11676,60086386
13552,60086386
113817,60086386
114414,60086386
100459,60086386
190925,60086386
254144,60086386
104808,60086386
73394,60086386
66443,60086386
25409,60086386
69697,60086386
246513,60086386
22167,60086386
98547,60086386
54193,60086386
20254,60086661
169663,60086661
124310,60086661
88229,60086661
275020,60086661
204864,60086661
69355,60086661
129716,60086661
190925,60086661
11676,60086661
218608,60086661
51992,60088613
64400,60088613
51386,60088613
81311,60088613
230522,60088613
121170,60088613
119858,60088613
36043,60088613
174216,60088613
104311,60088613
153957,60090367
160819,60090367
131437,60090367
149293,60090367
38023,60090367
251844,60090367
232583,60090367
162780,60090367
162376,60090367
51350,60090367
21364,60090367
31541,60090367
127359,60090367
125519,60090367
23768,60090367
194669,60090367
228868,60090367
126296,60090367
242299,60090367
201923,60090367
201641,60090367
81682,60090367
192158,60090367
117251,60090367
34592,60090367
78973,60090367
36609,60090367
81249,60090367
116403,60090367
116391,60090367
194514,60090367
17183,60090367
98787,60090367
100088,60090367
112709,60090367
148858,60090367
14952,60090367
100227,60090367
11676,60090367
7125,60090367
209756,60090367
56554,60090367
53281,60090367
142745,60090367
223438,60090367
217375,60090367
36638,60090367
89602,60090367
265115,60090367
98547,60090367
219301,60090367
196077,60090367
66443,60090367
219546,60090367
72601,60090367
212799,60090367
98647,60090367
259565,60090367
200268,60090367
107021,60090367
210874,60090367
252426,60090367
3363,60090367
105979,60090367
85701,60090375
109955,60090375
127233,60090375
228764,60090375
238740,60090375
153662,60090375
182238,60090375
51350,60090375
159822,60090375
116599,60090375
117251,60090375
81249,60090375
258938,60090375
216476,60090375
229011,60090375
192158,60090375
125519,60090375
16312,60090375
194669,60090375
165308,60090375
103191,60090375
250300,60090375
125774,60090375
167223,60090375
144531,60090375
56804,60090375
56554,60090375
209174,60090375
265115,60090375
17183,60090375
91203,60090375
7749,60090375
91113,60090375
73394,60090375
105586,60090375
102967,60090375
13528,60090375
219546,60090375
26084,60090383
258938,60090383
18384,60090383
45184,60090383
177090,60090383
180651,60090383
178258,60090383
227877,60090383
149293,60090383
50847,60090383
85701,60090383
88882,60090383
242299,60090383
244688,60090383
229011,60090383
194669,60090383
109955,60090383
197425,60090383
244561,60090383
75860,60090383
165308,60090383
142745,60090383
54142,60090383
56554,60090383
208741,60090383
210171,60090383
265115,60090383
110558,60090383
6563,60090383
91113,60090383
67826,60090383
107569,60090383
217375,60090383
148804,60090383
126296,60090383
127233,60090383
155778,60090383
188273,60090383
255546,60092130
242006,60092130
257493,60092130
82497,60092130
182085,60092130
153662,60092130
194669,60092130
176667,60092130
98391,60092130
129358,60092130
129465,60092130
164828,60092130
226545,60092130
154247,60092130
28591,60092130
201674,60092645
116599,60092645
162311,60092645
176214,60092645
180348,60092645
228764,60092645
153662,60092645
63506,60092645
170634,60092645
245963,60092645
258185,60092645
229011,60092645
26535,60092645
77940,60092645
202063,60092645
172512,60092645
135149,60092645
145619,60092645
127200,60092645
55492,60092645
209817,60092645
265889,60092645
16795,60092645
189541,60092645
115002,60092645
115120,60092645
2907,60092645
129358,60092645
98391,60092645
273637,60092645
71900,60092645
247447,60092645
125774,60092645
190925,60092645
39616,60092653
153662,60092653
182085,60092653
131046,60092653
52159,60092653
63595,60092653
170997,60092653
79266,60092653
245963,60092653
193499,60092653
36299,60092653
77940,60092653
251422,60092653
178229,60092653
203968,60092653
115002,60092653
227711,60092653
250454,60092653
11676,60092653
145619,60092653
267984,60092653
100459,60092653
211919,60092653
129358,60092653
98391,60092653
69697,60092653
228764,60092653
144531,60092653
265889,60092653
131046,60092661
228764,60092661
251422,60092661
242824,60092661
153662,60092661
190925,60092661
63595,60092661
203968,60092661
139141,60092661
77940,60092661
174656,60092661
176667,60092661
175003,60092661
265889,60092661
30276,60092661
76352,60092661
114798,60092661
268492,60092661
267538,60092661
192006,60092661
98391,60092661
67298,60092661
127798,60092661
261998,60092661
101876,60092661
75860,60092661
153662,60092963
63595,60092963
88677,60092963
118627,60092963
257493,60092963
228764,60092963
98391,60092963
258185,60092963
226545,60092963
176667,60092963
26535,60092963
129358,60092963
3142,60092963
60278,60092963
212965,60092963
176214,60092963
239626,60094397
159376,60094397
170401,60094397
124487,60094397
124489,60094397
229177,60094397
204864,60094397
131046,60094397
263877,60094397
260662,60094397
130426,60094397
89602,60094397
278418,60094397
13935,60094397
16795,60094397
53220,60094397
124942,60094397
72247,60094850
256167,60094850
168642,60094850
94347,60094850
238781,60094850
226847,60094850
162639,60094850
246000,60094850
73923,60094850
139742,60094850
271863,60094850
14768,60094850
253626,60094850
1267,60094850
1927,60094850
95359,60094850
7134,60094850
273976,60094850
29928,60095288
203379,60095288
135970,60095288
93207,60095288
177569,60095288
42410,60095288
67840,60095288
265656,60095288
225810,60095288
25178,60095288
133689,60096071
193781,60096071
40943,60096071
88283,60096071
127359,60096071
73394,60096071
190708,60096071
140341,60096071
248477,60096071
215829,60096071
227491,60096195
25409,60096195
28204,60096195
26883,60096195
26621,60096195
162639,60096195
233711,60096195
43246,60096195
226700,60096195
240046,60096195
67248,60096195
162856,60096195
155778,60096195
154137,60096195
127359,60096195
127089,60096195
173509,60096195
127233,60096195
125692,60096195
231337,60096195
232131,60096195
217375,60096195
251422,60096195
235498,60096195
88828,60096195
246507,60096195
244814,60096195
203506,60096195
175870,60096195
35320,60096195
78783,60096195
31315,60096195
168954,60096195
138198,60096195
242006,60096195
228868,60096195
213812,60096195
216283,60096195
51350,60096195
258185,60096195
133778,60096195
67829,60096195
87938,60096195
50504,60096195
47903,60096195
93426,60096195
92981,60096195
62966,60096195
38004,60096195
181687,60096195
182085,60096195
153662,60096195
258938,60096195
167542,60096195
15819,60096195
13552,60096195
11676,60096195
8067,60096195
7346,60096195
7125,60096195
265115,60096195
209047,60096195
142020,60096195
142861,60096195
60244,60096195
112881,60096195
224430,60096195
16795,60096195
167800,60096195
165308,60096195
164728,60096195
163754,60096195
164027,60096195
146874,60096195
263325,60096195
249407,60096195
237789,60096195
155141,60096195
66622,60096195
145619,60096195
71777,60096195
91052,60096195
73394,60096195
74833,60096195
75860,60096195
220278,60096195
71490,60096195
114581,60096195
271448,60096195
95359,60096195
95173,60096195
183200,60096195
129945,60096195
106374,60096195
190925,60096195
73044,60096195
187517,60096195
139742,60096195
269738,60096195
141493,60096195
200226,60096195
210874,60096195
278554,60096195
276822,60096195
3363,60096195
186039,60096195
98741,60096195
127233,60096209
219223,60096209
38781,60096209
25409,60096209
162639,60096209
177233,60096209
232320,60096209
153662,60096209
64436,60096209
51450,60096209
171007,60096209
170719,60096209
204414,60096209
40939,60096209
36509,60096209
73394,60096209
275274,60096209
12538,60096209
203316,60096209
71336,60096209
264295,60096209
167542,60096209
16634,60096209
112881,60096209
140255,60096209
268110,60096209
269719,60096209
271195,60096209
254144,60096209
70649,60096209
277682,60096209
148858,60096209
98391,60096209
255218,60096209
101536,60096209
131445,60096675
148898,60096675
175738,60096675
78341,60096675
31315,60096675
64096,60096675
105313,60096675
211937,60096675
211919,60096675
16795,60096675
206567,60096675
127359,60097469
258185,60097469
38023,60097469
127429,60097469
154137,60097469
78834,60097469
206567,60097469
73394,60097469
105156,60097469
3363,60097469
142524,60097469
60244,60097469
125736,60097469
160735,60097469
234623,60097825
40943,60097825
251394,60097825
94494,60097825
35857,60097825
228206,60097825
73923,60097825
266865,60097825
13552,60097825
7286,60097825
57255,60097825
87555,60097825
23768,60097825
72352,60098538
78783,60098538
121606,60098538
240829,60098538
275626,60098538
245963,60098538
234828,60098538
98391,60098538
115002,60098538
11629,60098538
153662,60098538
148804,60099089
214118,60099089
275953,60099089
258938,60099089
79977,60099089
52614,60099089
266226,60099089
54497,60099089
143175,60099089
174326,60099089
249894,60099089
54218,60099089
251394,60139145
25981,60139145
118304,60139145
63967,60139145
217106,60139145
251613,60139145
245963,60139145
234948,60139145
73331,60139145
211847,60139145
191188,60139145
8019,60139145
56488,60139145
55548,60139145
49668,60139145
247868,60139145
127200,60148934
32627,60148934
78448,60148934
169249,60148934
245645,60148934
269439,60148934
278144,60148934
265083,60148934
142093,60148934
261431,60148934
235698,60148934
189334,60149205
77644,60149205
36836,60149205
251613,60149205
180042,60149205
127200,60149205
183116,60149205
187636,60149205
11676,60149205
212898,60149205
250987,60152583
30898,60152583
131293,60152583
80683,60152583
134483,60152583
200772,60152583
9974,60152583
170362,60152583
17003,60152583
60277,60152583
250301,60152583
6323,60152583
251580,60156732
78448,60156732
170229,60156732
230522,60156732
130485,60156732
234623,60156732
180042,60156732
255719,60156732
60337,60156732
56959,60156732
47971,60156732
183320,60159790
31315,60159790
51358,60159790
134400,60159790
34764,60159790
184190,60159790
102967,60159790
99436,60159790
112001,60159790
187970,60159790
76410,60159790
166130,60159790
110973,60159790
128835,60159790
124363,60160772
242445,60160772
36836,60160772
136205,60160772
230522,60160772
275922,60160772
131046,60160772
128835,60160772
57205,60160772
170227,60160772
84650,60161582
242478,60161582
82127,60161582
81368,60161582
42698,60161582
21576,60161582
20506,60161582
110165,60161582
231848,60161582
209147,60161582
172742,60161582
246261,60161582
144318,60161582
18172,60161582
268032,60161582
103134,60161582
70594,60161582
156269,60161582
234734,60161582
57682,60161582
127200,60161701
174304,60161701
31826,60161701
